City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
155,invercargill,-46.4,168.35,5.57,91,99,4.92,NZ,1694462946
156,inarajan village,13.2736,144.7484,27.54,93,98,5.9,GU,1694462946
157,waynesboro,38.0685,-78.8895,29.39,51,48,0.69,US,1694462904
158,cabo san lucas,22.8909,-109.9124,35.9,67,0,5.66,MX,1694462947
159,ostrowiec swietokrzyski,50.9294,21.3853,21.18,70,15,1.55,PL,1694462947
160,gadzhiyevo,69.2551,33.3362,11.63,62,100,4.2,RU,1694462947
161,buenavista del norte,28.3746,-16.861,25.25,76,100,4.58,ES,1694462934
162,dunedin,-45.8742,170.5036,6.0,69,7,3.57,NZ,1694462831
163,constantia,44.1833,28.65,17.61,61,36,3.51,RO,1694462948
164,puerto ayora,-0.7393,-90.3518,28.98,87,52,4.02,EC,1694462948
165,hafnarfjordur,64.0671,-21.9377,8.21,59,7,3.32,IS,1694462949
166,kyshtovka,56.555,76.6271,7.92,93,1,4.03,RU,1694462949
167,brookings,44.3114,-96.7984,22.47,44,75,0.0,US,1694462949
168,la passe,45.5549,-0.8967,23.13,88,54,4.42,FR,1694462950
169,marsabit,2.3284,37.9899,21.59,56,12,9.63,KE,1694462950
170,wewak,-3.5534,143.6268,25.87,83,93,2.51,PG,1694462951
171,tura,25.5198,90.2201,23.96,91,99,0.74,IN,1694462951
172,jinghong,21.991,100.7341,21.62,99,92,0.52,CN,1694462951
173,anadyr,64.75,177.4833,4.28,93,20,1.0,RU,1694462952
174,san ignacio,17.1561,-89.0714,33.08,62,40,4.12,BZ,1694462952
175,aripuana,-9.1667,-60.6333,34.11,39,83,2.12,BR,1694462952
176,rongelap,11.1635,166.8941,28.81,79,71,6.86,MH,1694462953
177,hithadhoo,-0.6,73.0833,27.92,77,97,4.1,MV,1694462953
178,westport,41.1415,-73.3579,28.54,79,0,3.09,US,1694462797
179,laguna,38.421,-121.4238,33.13,33,0,2.06,US,1694462954
180,ad dawadimi,24.5077,44.3924,31.38,12,72,2.92,SA,1694462954
181,sola,-13.8833,167.55,25.3,79,41,7.45,VU,1694462725
182,manggar,-2.8833,108.2667,26.61,82,96,5.22,ID,1694462841
183,urazovo,50.0836,38.0395,15.57,57,100,0.45,RU,1694462955
184,biloela,-24.4167,150.5,11.19,89,0,3.62,AU,1694462955
185,udachny,66.4167,112.4,3.03,93,87,2.5,RU,1694462955
186,yuzhno-kurilsk,44.0306,145.8556,17.73,99,100,3.73,RU,1694462956
187,kone,-21.0595,164.8658,18.88,84,3,1.7,NC,1694462956
188,rio grande,-32.035,-52.0986,25.06,86,100,5.17,BR,1694462956
189,nizhnevartovsk,60.9344,76.5531,6.01,100,20,0.0,RU,1694462956
190,xiannu,32.4367,119.5508,24.94,90,100,2.41,CN,1694462956
191,sisimiut,66.9395,-53.6735,5.2,85,100,4.7,GL,1694462957
192,selibaby,15.159,-12.1829,32.25,53,100,3.86,MR,1694462957
193,colonia,50.9333,6.95,24.97,73,0,1.03,DE,1694462839
194,dinanagar,32.15,75.4667,26.68,76,0,2.08,IN,1694462957
195,zaoyang,32.1272,112.7542,21.7,96,100,4.29,CN,1694462838
196,palikir - national government center,6.9248,158.1611,24.41,94,40,1.54,FM,1694462958
197,mount pearl,47.5166,-52.7813,16.85,86,75,3.6,CA,1694462958
198,vetapalem,15.7833,80.3167,27.12,79,100,3.94,IN,1694462958
199,presidente medici,-11.1753,-61.9014,36.45,29,91,0.87,BR,1694462930
200,byron bay,-28.65,153.6167,9.84,89,63,4.49,AU,1694462807
201,norton shores,43.1689,-86.2639,18.47,84,100,2.57,US,1694462959
202,sao joao da barra,-21.6403,-41.0511,25.05,83,35,8.44,BR,1694462959
203,taloqan,36.7361,69.5345,21.35,43,0,1.64,AF,1694462959
204,dasht-e archi,37.1333,69.1667,23.73,37,0,2.4,AF,1694462959
205,cam pha mines,21.0167,107.3,24.46,93,100,1.94,VN,1694462960
206,esquel,-42.9,-71.3167,6.04,59,10,8.85,AR,1694462960
207,tamalous,36.8376,6.6402,23.71,51,13,0.86,DZ,1694462960
208,nadi,-17.8,177.4167,24.0,69,20,2.57,FJ,1694462961
209,kargasok,59.0556,80.8572,7.13,94,8,2.89,RU,1694462961
210,san francisco acuautla,19.3333,-98.85,24.13,35,86,1.87,MX,1694462961
211,hilo,19.7297,-155.09,29.6,90,100,3.6,US,1694462699
212,tolanaro,-25.0319,46.9987,20.66,86,0,6.24,MG,1694462962
213,sheregesh,52.9209,87.9869,11.33,97,100,1.14,RU,1694462962
214,taksimo,56.3444,114.8794,4.8,78,100,1.7,RU,1694462962
215,spring creek,40.7266,-115.5859,27.67,18,3,2.19,US,1694462962
216,polyarnyy,69.1989,33.4478,11.87,62,100,4.21,RU,1694462963
217,pokhara,28.2333,83.9833,21.9,91,89,1.83,NP,1694462963
218,saudarkrokur,65.7461,-19.6394,2.95,72,2,0.25,IS,1694462963
219,cockburn town,21.4612,-71.1419,29.55,75,67,6.67,TC,1694462963
220,kruisfontein,-34.0033,24.7314,9.15,57,18,6.8,ZA,1694462963
221,malango,-2.9627,119.9001,18.11,96,52,0.87,ID,1694462964
222,inirida,3.8653,-67.9239,30.1,73,22,1.42,CO,1694462964
223,plettenberg bay,-34.0527,23.3716,8.61,72,10,4.27,ZA,1694462964
224,kas,36.2018,29.6377,26.02,53,28,3.1,TR,1694462964
225,merizo village,13.2658,144.6691,27.31,93,98,6.09,GU,1694462965
226,el haouaria,37.05,11.0144,24.06,75,21,3.32,TN,1694462965
227,beau vallon,-20.4189,57.6953,24.01,74,9,6.64,MU,1694462965
228,ryotsu-minato,38.0833,138.4333,25.69,83,99,0.4,JP,1694462965
229,usogorsk,63.4106,48.6872,9.83,90,78,1.34,RU,1694462966
230,pitimbu,-7.4706,-34.8086,26.33,76,3,6.44,BR,1694462966
231,lemvig,56.5486,8.3102,19.0,95,100,4.15,DK,1694462966
232,nahrin,36.0649,69.1334,19.52,44,0,0.55,AF,1694462967
